"","WD24CD","wd_pop"
"6856","W05001093",4671
"6857","W05001094",4260
"6858","W05001095",4563
"6859","W05001096",2537
"6860","W05001097",1654
"6861","W05001098",2468
"6862","W05001099",3737
"6863","W05001100",3747
"6864","W05001101",5718
"6865","W05001102",2113
"6866","W05001103",6229
"6867","W05001104",3911
"6868","W05001105",3030
"6869","W05001106",4772
"6870","W05001107",6018
"6871","W05001108",3645
"6872","W05001109",3004
"6873","W05001110",5075
"6874","W05001111",4691
"6875","W05001112",7385
"6876","W05001113",6101
"6877","W05001114",3599
"6878","W05001115",3504
"6879","W05001116",4258
"6880","W05001117",3335
"6881","W05001118",1892
"6882","W05001119",1685
"6883","W05001120",5610
"6884","W05001121",3960
"6885","W05001122",2037
"6886","W05001123",2306
"6887","W05001124",1983
"6888","W05001125",1569
"6889","W05001126",3635
"6890","W05001127",1959
"6891","W05001128",1688
"6892","W05001129",1694
"6893","W05001130",2025
"6894","W05001131",1736
"6895","W05001132",1528
"6896","W05001133",1312
"6897","W05001134",1487
"6898","W05001135",2090
"6899","W05001136",1841
"6900","W05001137",1280
"6901","W05001138",3366
"6902","W05001139",1421
"6903","W05001140",1582
"6904","W05001141",1491
"6905","W05001142",2105
"6906","W05001143",4217
"6907","W05001144",1687
"6908","W05001145",1637
"6909","W05001146",1702
"6910","W05001147",1914
"6911","W05001148",1750
"6912","W05001149",1867
"6913","W05001150",1283
"6914","W05001151",1425
"6915","W05001152",1678
"6916","W05001153",3955
"6917","W05001154",1999
"6918","W05001155",1845
"6919","W05001156",1448
"6920","W05001157",1857
"6921","W05001158",2385
"6922","W05001159",1632
"6923","W05001160",5760
"6924","W05001161",4042
"6925","W05001162",1499
"6926","W05001163",1725
"6927","W05001164",1640
"6928","W05001165",1889
"6929","W05001166",2013
"6930","W05001167",1807
"6931","W05001168",1526
"6932","W05001169",1780
"6933","W05001170",1795
"6934","W05001171",1876
"6935","W05001172",4555
"6936","W05001173",2367
"6937","W05001174",1546
"6938","W05001175",2552
"6939","W05001176",1468
"6940","W05001177",1939
"6941","W05001178",6436
"6942","W05001179",1875
"6943","W05001180",7502
"6944","W05001181",3546
"6945","W05001182",3570
"6946","W05001183",15034
"6947","W05001184",4907
"6948","W05001185",5276
"6949","W05001186",2248
"6950","W05001187",2240
"6951","W05001188",1813
"6952","W05001189",8057
"6953","W05001190",2032
"6954","W05001191",1660
"6955","W05001192",2165
"6956","W05001193",5379
"6957","W05001194",1766
"6958","W05001195",4090
"6959","W05001196",2497
"6960","W05001197",3767
"6961","W05001198",4470
"6962","W05001199",2386
"6963","W05001200",1832
"6964","W05001201",1799
"6965","W05001202",3243
"6966","W05001203",2796
"6967","W05001204",3752
"6968","W05001205",2138
"6969","W05001206",1412
"6970","W05001207",2475
"6971","W05001208",1857
"6972","W05001209",4614
"6973","W05001210",4213
"6974","W05001211",4248
"6975","W05001212",7078
"6976","W05001213",2663
"6977","W05001214",4730
"6978","W05001215",4234
"6979","W05001216",2348
"6980","W05001217",3497
"6981","W05001218",2375
"6982","W05001219",2294
"6983","W05001220",4370
"6984","W05001221",4808
"6985","W05001222",1914
"6986","W05001223",2383
"6987","W05001224",1989
"6988","W05001225",2023
"6989","W05001226",5441
"6990","W05001227",2325
"6991","W05001228",2240
"6992","W05001229",2245
"6993","W05001230",10475
"6994","W05001231",1808
"6995","W05001232",2093
"6996","W05001233",3013
"6997","W05001234",10106
"6998","W05001235",7034
"6999","W05001236",5502
"7000","W05001237",3142
"7001","W05001238",14454
"7002","W05001239",5942
"7003","W05001240",5979
"7004","W05001241",2661
"7005","W05001242",3955
"7006","W05001243",5036
"7007","W05001244",1740
"7008","W05001245",2032
"7009","W05001246",2751
"7010","W05001247",2386
"7011","W05001248",7723
"7012","W05001249",9752
"7013","W05001250",2558
"7014","W05001251",5767
"7015","W05001252",2239
"7016","W05001253",8443
"7017","W05001254",2115
"7018","W05001255",9843
"7019","W05001256",5220
"7020","W05001257",4628
"7021","W05001258",3673
"7022","W05001259",4722
"7023","W05001260",2878
"7024","W05001261",3870
"7025","W05001262",4361
"7026","W05001263",5179
"7027","W05001264",2657
"7028","W05001265",3561
"7029","W05001266",4049
"7030","W05001267",4880
"7031","W05001268",5410
"7032","W05001269",5276
"7033","W05001270",12537
"7034","W05001271",18671
"7035","W05001272",10662
"7036","W05001273",16323
"7037","W05001274",34232
"7038","W05001275",10254
"7039","W05001276",13226
"7040","W05001277",11052
"7041","W05001278",9807
"7042","W05001279",22560
"7043","W05001280",22055
"7044","W05001281",8837
"7045","W05001282",8777
"7046","W05001283",7032
"7047","W05001284",11308
"7048","W05001285",9481
"7049","W05001286",14282
"7050","W05001287",8267
"7051","W05001288",13049
"7052","W05001289",17375
"7053","W05001290",12043
"7054","W05001291",6263
"7055","W05001292",9891
"7056","W05001293",13995
"7057","W05001294",8642
"7058","W05001295",15780
"7059","W05001296",17493
"7060","W05001297",17089
"7061","W05001298",2141
"7062","W05001299",3066
"7063","W05001300",8380
"7064","W05001301",2229
"7065","W05001302",2261
"7066","W05001303",2632
"7067","W05001304",1709
"7068","W05001305",1592
"7069","W05001306",1674
"7070","W05001307",3356
"7071","W05001308",3078
"7072","W05001309",1414
"7073","W05001310",3242
"7074","W05001311",1552
"7075","W05001312",1581
"7076","W05001313",1968
"7077","W05001314",1747
"7078","W05001315",1811
"7079","W05001316",1954
"7080","W05001317",1120
"7081","W05001318",1174
"7082","W05001319",1273
"7083","W05001320",1571
"7084","W05001321",1454
"7085","W05001322",1280
"7086","W05001323",1731
"7087","W05001324",1794
"7088","W05001325",1709
"7089","W05001326",1210
"7090","W05001327",3444
"7091","W05001328",1537
"7092","W05001329",1409
"7093","W05001330",1768
"7094","W05001331",1729
"7095","W05001332",1421
"7096","W05001333",8785
"7097","W05001334",4697
"7098","W05001335",4536
"7099","W05001336",1905
"7100","W05001337",3937
"7101","W05001338",1302
"7102","W05001339",2090
"7103","W05001340",1970
"7104","W05001341",4078
"7105","W05001342",1543
"7106","W05001343",1919
"7107","W05001344",3386
"7108","W05001345",4282
"7109","W05001346",1560
"7110","W05001347",4588
"7111","W05001348",2865
"7112","W05001349",3938
"7113","W05001350",4862
"7114","W05001351",2653
"7115","W05001352",5571
"7116","W05001353",2989
"7117","W05001354",3188
"7118","W05001355",5872
"7119","W05001356",6281
"7120","W05001357",1878
"7121","W05001358",1599
"7122","W05001359",2540
"7123","W05001360",1442
"7124","W05001361",5357
"7125","W05001362",5493
"7126","W05001363",1975
"7127","W05001364",4334
"7128","W05001365",4065
"7129","W05001366",2052
"7130","W05001367",2694
"7131","W05001368",12839
"7132","W05001369",4689
"7133","W05001370",6018
"7134","W05001371",7412
"7135","W05001372",6407
"7136","W05001373",3190
"7137","W05001374",7619
"7138","W05001375",4354
"7139","W05001376",4106
"7140","W05001377",4395
"7141","W05001378",4551
"7142","W05001379",7358
"7143","W05001380",6234
"7144","W05001381",8909
"7145","W05001382",5676
"7146","W05001383",4619
"7147","W05001384",3916
"7148","W05001385",6778
"7149","W05001386",7213
"7150","W05001387",4624
"7151","W05001388",4505
"7152","W05001389",7152
"7153","W05001390",5672
"7154","W05001391",2300
"7155","W05001392",8613
"7156","W05001393",2645
"7157","W05001394",5341
"7158","W05001395",6645
"7159","W05001396",4795
"7160","W05001397",4130
"7161","W05001398",2464
"7162","W05001399",7400
"7163","W05001400",4125
"7164","W05001401",4398
"7165","W05001402",3046
"7166","W05001403",2027
"7167","W05001404",2060
"7168","W05001405",2123
"7169","W05001406",2060
"7170","W05001407",3671
"7171","W05001408",4481
"7172","W05001409",3515
"7173","W05001410",3321
"7174","W05001411",1790
"7175","W05001412",3098
"7176","W05001413",5468
"7177","W05001414",5049
"7178","W05001415",7346
"7179","W05001416",8097
"7180","W05001417",5671
"7181","W05001418",7288
"7182","W05001419",3535
"7183","W05001420",1751
"7184","W05001421",1504
"7185","W05001422",2171
"7186","W05001423",2064
"7187","W05001424",1431
"7188","W05001425",3439
"7189","W05001426",3761
"7190","W05001427",6032
"7191","W05001428",6753
"7192","W05001429",1992
"7193","W05001430",6236
"7194","W05001431",1516
"7195","W05001432",1307
"7196","W05001433",1851
"7197","W05001434",1727
"7198","W05001435",1486
"7199","W05001436",1744
"7200","W05001437",1621
"7201","W05001438",1778
"7202","W05001439",1908
"7203","W05001440",2420
"7204","W05001441",1541
"7205","W05001442",1643
"7206","W05001443",1713
"7207","W05001444",1784
"7208","W05001445",3602
"7209","W05001446",1873
"7210","W05001447",2919
"7211","W05001448",4665
"7212","W05001449",2648
"7213","W05001450",3489
"7214","W05001451",1801
"7215","W05001452",1965
"7216","W05001453",1410
"7217","W05001454",1543
"7218","W05001455",2033
"7219","W05001456",1771
"7220","W05001457",1570
"7221","W05001458",1804
"7222","W05001459",1934
"7223","W05001460",2339
"7224","W05001461",1963
"7225","W05001462",2157
"7226","W05001463",2394
"7227","W05001464",1966
"7228","W05001465",2212
"7229","W05001466",2461
"7230","W05001467",2001
"7231","W05001468",3008
"7232","W05001469",1220
"7233","W05001470",1762
"7234","W05001471",2041
"7235","W05001472",1700
"7236","W05001473",1210
"7237","W05001474",3145
"7238","W05001475",2437
"7239","W05001476",1876
"7240","W05001477",1373
"7241","W05001478",3199
"7242","W05001479",2158
"7243","W05001480",1472
"7244","W05001481",2257
"7245","W05001482",1623
"7246","W05001483",1959
"7247","W05001484",1874
"7248","W05001485",1919
"7249","W05001486",1638
"7250","W05001487",2449
"7251","W05001488",1781
"7252","W05001489",2765
"7253","W05001490",1749
"7254","W05001491",1737
"7255","W05001492",5981
"7256","W05001493",3634
"7257","W05001494",3186
"7258","W05001495",5530
"7259","W05001496",5332
"7260","W05001497",4627
"7261","W05001498",2783
"7262","W05001499",5221
"7263","W05001500",3008
"7264","W05001501",5059
"7265","W05001502",4165
"7266","W05001503",5000
"7267","W05001504",6483
"7268","W05001505",5628
"7269","W05001506",1076
"7270","W05001507",1363
"7271","W05001508",2103
"7272","W05001509",1242
"7273","W05001510",2293
"7274","W05001511",1500
"7275","W05001512",2989
"7276","W05001513",1908
"7277","W05001514",1345
"7278","W05001515",1019
"7279","W05001516",1568
"7280","W05001517",7318
"7281","W05001518",1604
"7282","W05001519",3058
"7283","W05001520",1054
"7284","W05001521",1109
"7285","W05001522",1743
"7286","W05001523",978
"7287","W05001524",1308
"7288","W05001525",1697
"7289","W05001526",1506
"7290","W05001527",2514
"7291","W05001528",1406
"7292","W05001529",1056
"7293","W05001530",4837
"7294","W05001531",1738
"7295","W05001532",1345
"7296","W05001533",1003
"7297","W05001534",1210
"7298","W05001535",1809
"7299","W05001536",1768
"7300","W05001537",1840
"7301","W05001538",2691
"7302","W05001539",2215
"7303","W05001540",1400
"7304","W05001541",2544
"7305","W05001542",1523
"7306","W05001543",1267
"7307","W05001544",2351
"7308","W05001545",1276
"7309","W05001546",1506
"7310","W05001547",1490
"7311","W05001548",956
"7312","W05001549",1216
"7313","W05001550",1909
"7314","W05001551",2506
"7315","W05001552",1876
"7316","W05001553",1777
"7317","W05001554",1129
"7318","W05001555",2986
"7319","W05001556",1724
"7320","W05001557",1043
"7321","W05001558",2047
"7322","W05001559",1609
"7323","W05001560",950
"7324","W05001561",1026
"7325","W05001562",1476
"7326","W05001563",1824
"7327","W05001564",1124
"7328","W05001565",1241
"7329","W05001566",2122
"7330","W05001567",1073
"7331","W05001568",5919
"7332","W05001569",1430
"7333","W05001570",1249
"7334","W05001571",4429
"7335","W05001572",3233
"7336","W05001573",9744
"7337","W05001574",2867
"7338","W05001575",3216
"7339","W05001576",3597
"7340","W05001577",3081
"7341","W05001578",2358
"7342","W05001579",4329
"7343","W05001580",1236
"7344","W05001581",2053
"7345","W05001582",1546
"7346","W05001583",4406
"7347","W05001584",4380
"7348","W05001585",3057
"7349","W05001586",2837
"7350","W05001587",2705
"7351","W05001588",7757
"7352","W05001589",2254
"7353","W05001590",3095
"7354","W05001591",2827
"7355","W05001592",3246
"7356","W05001593",5214
"7357","W05001594",3395
"7358","W05001595",1355
"7359","W05001596",2662
"7360","W05001597",1410
"7361","W05001598",1804
"7362","W05001599",2256
"7363","W05001600",1568
"7364","W05001601",4350
"7365","W05001602",1439
"7366","W05001603",3836
"7367","W05001604",3204
"7368","W05001605",2426
"7369","W05001606",2184
"7370","W05001607",1986
"7371","W05001608",4093
"7372","W05001609",3579
"7373","W05001610",15523
"7374","W05001611",4518
"7375","W05001612",4118
"7376","W05001613",1665
"7377","W05001614",1278
"7378","W05001615",1881
"7379","W05001616",2873
"7380","W05001617",7323
"7381","W05001618",7803
"7382","W05001619",7633
"7383","W05001620",2918
"7384","W05001621",4252
"7385","W05001622",3975
"7386","W05001623",6033
"7387","W05001624",8049
"7388","W05001625",5002
"7389","W05001626",2769
"7390","W05001627",8820
"7391","W05001628",6493
"7392","W05001629",5998
"7393","W05001630",6601
"7394","W05001631",7238
"7395","W05001632",8314
"7396","W05001633",7624
"7397","W05001634",4649
"7398","W05001635",14721
"7399","W05001636",6881
"7400","W05001637",6484
"7401","W05001638",9969
"7402","W05001639",6788
"7403","W05001640",2710
"7404","W05001641",2612
"7405","W05001642",7387
"7406","W05001643",5183
"7407","W05001644",7410
"7408","W05001645",13065
"7409","W05001646",13740
"7410","W05001647",7910
"7411","W05001648",5051
"7412","W05001649",8858
"7413","W05001650",4957
"7414","W05001651",2207
"7415","W05001652",7550
"7416","W05001653",8259
"7417","W05001654",6519
"7418","W05001655",2600
"7419","W05001656",6364
"7420","W05001657",1943
"7421","W05001658",1676
"7422","W05001659",4795
"7423","W05001660",3284
"7424","W05001661",4268
"7425","W05001662",3382
"7426","W05001663",8025
"7427","W05001664",4915
"7428","W05001665",3855
"7429","W05001666",3660
"7430","W05001667",5803
"7431","W05001668",5272
"7432","W05001669",10306
"7433","W05001670",8016
"7434","W05001671",4478
"7435","W05001672",6055
"7436","W05001673",6789
"7437","W05001674",9042
"7438","W05001675",2910
"7439","W05001676",4513
"7440","W05001677",3711
"7441","W05001678",7448
"7442","W05001679",8858
"7443","W05001680",1903
"7444","W05001681",2298
"7445","W05001682",6169
"7446","W05001683",2806
"7447","W05001684",2544
"7448","W05001685",3324
"7449","W05001686",4990
"7450","W05001687",1866
"7451","W05001688",4722
"7452","W05001689",1270
"7453","W05001690",3878
"7454","W05001691",4487
"7455","W05001692",1980
"7456","W05001693",8568
"7457","W05001694",4256
"7458","W05001695",3248
"7459","W05001696",1851
"7460","W05001697",3424
"7461","W05001698",1776
"7462","W05001699",1501
"7463","W05001700",3418
"7464","W05001701",2164
"7465","W05001702",13484
"7466","W05001703",5738
"7467","W05001704",5443
"7468","W05001705",3885
"7469","W05001706",5364
"7470","W05001707",5352
"7471","W05001708",4744
"7472","W05001709",1993
"7473","W05001710",5443
"7474","W05001711",6128
"7475","W05001712",1309
"7476","W05001713",1735
"7477","W05001714",4203
"7478","W05001715",1582
"7479","W05001716",1637
"7480","W05001717",1567
"7481","W05001718",2851
"7482","W05001719",1928
"7483","W05001720",10220
"7484","W05001721",1781
"7485","W05001722",1593
"7486","W05001723",2174
"7487","W05001724",1859
"7488","W05001725",2877
"7489","W05001726",3418
"7490","W05001727",1672
"7491","W05001728",1712
"7492","W05001729",2232
"7493","W05001730",1435
"7494","W05001731",3036
"7495","W05001732",5745
"7496","W05001733",1937
"7497","W05001734",1784
"7498","W05001735",2275
"7499","W05001736",2174
"7500","W05001737",2514
"7501","W05001738",2081
"7502","W05001739",13773
"7503","W05001740",1556
"7504","W05001741",1434
"7505","W05001742",5235
"7506","W05001743",2225
"7507","W05001744",1728
"7508","W05001745",2113
"7509","W05001746",1735
"7510","W05001747",2470
"7511","W05001748",2573
"7512","W05001749",4551
"7513","W05001750",1588
"7514","W05001751",2020
"7515","W05001752",2258
"7516","W05001753",2063
"7517","W05001754",1854
"7518","W05001755",2837
"7519","W05001756",2998
"7520","W05001757",2353
"7521","W05001758",3303
"7522","W05001759",1581
"7523","W05001760",1983
"7524","W05001761",1956
"7525","W05001762",4922
"7526","W05001763",1822
"7527","W05001764",1349
"7528","W05001765",1637
"7529","W05001766",2142
"7530","W05001767",3525
"7531","W05001768",1486
"7532","W05001769",1783
"7533","W05001770",1130
"7534","W05001771",1693
"7535","W05001772",1734
"7536","W05001773",2503
"7537","W05001774",2180
"7538","W05001775",4974
"7539","W05001776",2020
"7540","W05001777",4799
"7541","W05001778",3507
"7542","W05001779",3856
"7543","W05001780",1745
"7544","W05001781",1571
"7545","W05001782",3194
"7546","W05001783",2479
"7547","W05001784",1993
"7548","W05001785",3281
"7549","W05001786",1825
"7550","W05001787",2507
"7551","W05001788",2231
"7552","W05001789",1843
